combo_id,trial_id,device_id,m,l,beta_pe,delta_alpha_e_over_p,f,x0,y0,phi0,x_end,y_end,phi_end,T,steps,status,pass_direction
0,142,0,3,0.038400000000000004,1.0,0.0,0.0,0.42917879503220324,-1.2923201150469281,5.776788058272967,0.45988379020643905,-0.9558791650398202,82.91506725703584,10.0,25000000,max_steps,not_passed
0,143,0,3,0.038400000000000004,1.0,0.0,0.0,0.09222837798297406,1.3083670713904598,6.271946408314337,-0.9079454950980879,-0.531878188855246,-23.35575802773723,9.596062,23990155,ok,left
0,144,0,3,0.038400000000000004,1.0,0.0,0.0,0.14804392959922552,0.10750141857778817,1.9703976461709534,0.1873553110301512,-1.4041430430849196,-230.88013418638334,10.0,25000000,max_steps,not_passed
0,145,0,3,0.038400000000000004,1.0,0.0,0.0,0.18139844536781313,0.4791676365876819,0.3614908126976246,0.6269466462341843,0.4531010665054083,-97.56820382903767,10.0,25000000,max_steps,not_passed
0,146,0,3,0.038400000000000004,1.0,0.0,0.0,0.3906363910064101,1.2959800554656724,1.466410867864396,1.3909542565991246,0.45290168118690877,13.644977420296904,8.925860799999999,22314652,ok,right
0,147,0,3,0.038400000000000004,1.0,0.0,0.0,0.27487931698560714,-1.266067529318641,6.229331635386564,0.317579994677436,0.41735218783804734,-186.03946480372736,10.0,25000000,max_steps,not_passed
0,148,0,3,0.038400000000000004,1.0,0.0,0.0,0.5050860177725554,-0.8550407375314704,3.1583802295682877,0.14575376081302807,-1.5437886480591216,63.92156662299085,10.0,25000000,max_steps,not_passed
0,149,0,3,0.038400000000000004,1.0,0.0,0.0,0.4181825274601579,0.3603141335962325,1.73901356530666,1.4189260193315079,-0.035660928626100624,-1.2530439009888248,8.6446288,21611572,ok,right
0,150,0,3,0.038400000000000004,1.0,0.0,0.0,0.6605987258255482,-0.38066129379766905,3.842522446426274,0.2509368667293105,-0.3967033947944745,178.1187924700617,10.0,25000000,max_steps,not_passed
0,151,0,3,0.038400000000000004,1.0,0.0,0.0,-0.02834061421453953,0.3331255648937592,0.3659182172310803,0.22804193917802906,1.8401150902500916,-366.5163427568376,10.0,25000000,max_steps,not_passed
0,152,0,3,0.038400000000000004,1.0,0.0,0.0,0.4096824049949646,0.7762234403299588,1.7945966476508592,-0.5905122362906465,0.0505691600995993,-4.674251477939211,7.5888988,18972247,ok,left
0,153,0,3,0.038400000000000004,1.0,0.0,0.0,-0.0010206598788499832,0.2708803231267372,6.127878578190937,0.21018944688921581,-2.018080954461906,2.2842535422111028,10.0,25000000,max_steps,not_passed
0,154,0,3,0.038400000000000004,1.0,0.0,0.0,0.6821541873738171,-0.14369842514435208,3.088929367015379,-0.31917091257479213,-0.15153483852569546,-40.863939170783425,0.8021275999999999,2005319,ok,left
0,155,0,3,0.038400000000000004,1.0,0.0,0.0,0.5102909870445729,-0.3838943208392518,0.1612570941480992,-0.48995691534336283,-0.45265942991044117,169.00282360546979,9.934108,24835270,ok,left
0,156,0,3,0.038400000000000004,1.0,0.0,0.0,0.2313568413257599,1.723294648729968,1.523778582991428,0.13422855218436883,1.5337453343351513,108.45756770137012,10.0,25000000,max_steps,not_passed
0,157,0,3,0.038400000000000004,1.0,0.0,0.0,0.5088831758126616,-0.26100969001012103,2.1578451008298365,0.4193332455200637,0.8223109552963945,0.9131246723978741,10.0,25000000,max_steps,not_passed
0,158,0,3,0.038400000000000004,1.0,0.0,0.0,0.213820268958807,-0.7604303672573289,0.3708428646938428,-0.7863758753112944,0.1758384572790806,232.82991907513292,4.45733,11143325,ok,left
0,159,0,3,0.038400000000000004,1.0,0.0,0.0,-0.022541190683841708,0.3263270769906437,4.33198938536324,0.9774840214725524,-0.09601195510354804,167.62117211265837,3.7657216,9414304,ok,right
0,160,0,3,0.038400000000000004,1.0,0.0,0.0,0.5109280759468675,0.41335967183555616,3.1411899605188673,-0.028252082713664483,0.14925509590205877,-93.32723348587798,10.0,25000000,max_steps,not_passed
0,161,0,3,0.038400000000000004,1.0,0.0,0.0,0.5270195784047246,-0.9940987986387261,0.5715474746293131,0.5397203087922838,0.6676498480386541,-197.00271532053725,10.0,25000000,max_steps,not_passed
0,162,0,3,0.038400000000000004,1.0,0.0,0.0,0.20441876463592054,-2.06304805991965,1.7486729749284142,0.26887882218288994,-1.2721921526067668,255.97162959311757,10.0,25000000,max_steps,not_passed
0,163,0,3,0.038400000000000004,1.0,0.0,0.0,0.4974056053906679,0.7277169917062913,0.846730524033594,1.4977174905962902,-0.6709977129622733,-25.629207579836397,2.741818,6854545,ok,right
0,164,0,3,0.038400000000000004,1.0,0.0,0.0,0.6280883882194758,0.5411562934048956,1.3996996354052198,-0.37293117420765787,-0.0733846855369045,7.726892304937352,3.1906171999999997,7976543,ok,left
0,165,0,3,0.038400000000000004,1.0,0.0,0.0,0.6894053723663092,-0.06897817299225228,1.5105826625398027,0.6103508756264318,0.2642887279765734,-260.90094222296347,10.0,25000000,max_steps,not_passed
0,166,0,3,0.038400000000000004,1.0,0.0,0.0,0.27731140349060296,-0.2138331349418973,0.180634962616959,0.12793079509804814,-0.3594977439543307,-30.866341550542042,10.0,25000000,max_steps,not_passed
0,167,0,3,0.038400000000000004,1.0,0.0,0.0,0.38165603168308737,1.2737818693052805,1.913045373607166,-0.6190216625808367,0.6196992105494346,-186.55717341028813,4.2854176,10713544,ok,left
0,168,0,3,0.038400000000000004,1.0,0.0,0.0,0.6353604299947619,0.5459299211159716,5.588691340089652,0.6811588599042501,0.13742016857038572,93.73129294581156,10.0,25000000,max_steps,not_passed
